Year,Month,Hour,Weekday Name,ATC_Code,Quantity_Sold
2017,3,276,Thursday,N05C,0.0
2017,3,276,Friday,N05C,0.0
2017,3,276,Saturday,N05C,0.0
2017,3,276,Sunday,N05C,0.0
2017,3,276,Monday,N05C,0.0
2017,3,276,Tuesday,N05C,0.0
2017,3,276,Wednesday,N05C,0.0
2017,3,276,Thursday,N05C,0.0
2017,3,276,Friday,N05C,0.0
2017,3,276,Saturday,N05C,0.0
2017,3,276,Sunday,N05C,0.0
2017,3,276,Monday,N05C,0.0
2017,3,276,Tuesday,N05C,0.0
2017,3,276,Wednesday,N05C,0.0
2017,3,276,Thursday,N05C,0.0
2017,3,276,Friday,N05C,0.0
2017,4,276,Saturday,N05C,0.0
2017,4,276,Sunday,N05C,0.0
2017,4,276,Monday,N05C,0.0
2017,4,276,Tuesday,N05C,0.0
2017,4,276,Wednesday,N05C,2.0
2017,4,276,Thursday,N05C,1.0
2017,4,276,Friday,N05C,0.0
2017,4,276,Saturday,N05C,0.0
2017,4,276,Sunday,N05C,0.0
2017,4,276,Monday,N05C,0.0
2017,4,276,Tuesday,N05C,0.0
2017,4,276,Wednesday,N05C,2.0
2017,4,276,Thursday,N05C,0.0
2017,4,276,Friday,N05C,0.0
2017,4,276,Saturday,N05C,0.0
2017,4,276,Sunday,N05C,0.0
2017,4,276,Monday,N05C,0.0
2017,4,276,Tuesday,N05C,1.0
2017,4,276,Wednesday,N05C,0.0
2017,4,276,Thursday,N05C,0.0
2017,4,276,Friday,N05C,0.0
2017,4,276,Saturday,N05C,1.0
2017,4,276,Sunday,N05C,0.0
2017,4,276,Monday,N05C,0.0
2017,4,276,Tuesday,N05C,0.0
2017,4,276,Wednesday,N05C,0.0
2017,4,276,Thursday,N05C,1.0
2017,4,276,Friday,N05C,0.0
2017,4,276,Saturday,N05C,1.0
2017,4,276,Sunday,N05C,0.0
2017,5,276,Monday,N05C,0.0
2017,5,276,Tuesday,N05C,0.0
2017,5,276,Wednesday,N05C,0.0
2017,5,276,Thursday,N05C,0.0
2017,5,276,Friday,N05C,0.0
2017,5,276,Saturday,N05C,0.0
2017,5,276,Sunday,N05C,0.0
2017,5,276,Monday,N05C,3.0
2017,5,276,Tuesday,N05C,0.0
2017,5,276,Wednesday,N05C,0.0
2017,5,276,Thursday,N05C,2.0
2017,5,276,Friday,N05C,9.0
2017,5,276,Saturday,N05C,0.0
2017,5,276,Sunday,N05C,0.0
2017,5,276,Monday,N05C,3.0
2017,5,276,Tuesday,N05C,0.0
2017,5,276,Wednesday,N05C,0.0
2017,5,276,Thursday,N05C,0.0
2017,5,276,Friday,N05C,0.0
2017,5,276,Saturday,N05C,0.0
2017,5,276,Sunday,N05C,0.0
2017,5,276,Monday,N05C,0.0
2017,5,276,Tuesday,N05C,0.0
2017,5,276,Wednesday,N05C,0.0
2017,5,276,Thursday,N05C,0.0
2017,5,276,Friday,N05C,0.0
2017,5,276,Saturday,N05C,0.0
2017,5,276,Sunday,N05C,0.0
2017,5,276,Monday,N05C,2.0
2017,5,276,Tuesday,N05C,0.0
2017,5,276,Wednesday,N05C,4.0
2017,6,276,Thursday,N05C,0.0
2017,6,276,Friday,N05C,1.0
2017,6,276,Saturday,N05C,1.0
2017,6,276,Sunday,N05C,1.0
2017,6,276,Monday,N05C,0.0
2017,6,276,Tuesday,N05C,0.0
2017,6,276,Wednesday,N05C,0.0
2017,6,276,Thursday,N05C,0.0
2017,6,276,Friday,N05C,0.0
2017,6,276,Saturday,N05C,0.0
2017,6,276,Sunday,N05C,0.0
2017,6,276,Monday,N05C,0.0
2017,6,276,Tuesday,N05C,0.0
2017,6,276,Wednesday,N05C,3.0
2017,6,276,Thursday,N05C,0.0
2017,6,276,Friday,N05C,0.0
2017,6,276,Saturday,N05C,0.0
2017,6,276,Sunday,N05C,0.0
2017,6,276,Monday,N05C,1.0
2017,6,276,Tuesday,N05C,0.0
2017,6,276,Wednesday,N05C,0.0
2017,6,276,Thursday,N05C,0.0
2017,6,276,Friday,N05C,0.0
2017,6,276,Saturday,N05C,1.0
2017,6,276,Sunday,N05C,0.0
2017,6,276,Monday,N05C,0.0
2017,6,276,Tuesday,N05C,0.0
2017,6,276,Wednesday,N05C,0.0
2017,6,276,Thursday,N05C,0.0
2017,6,276,Friday,N05C,0.0
2017,7,276,Saturday,N05C,0.0
2017,7,276,Sunday,N05C,0.0
2017,7,276,Monday,N05C,0.0
2017,7,276,Tuesday,N05C,0.0
2017,7,276,Wednesday,N05C,0.0
2017,7,276,Thursday,N05C,1.0
2017,7,276,Friday,N05C,0.0
2017,7,276,Saturday,N05C,0.0
2017,7,276,Sunday,N05C,0.0
2017,7,276,Monday,N05C,2.0
2017,7,276,Tuesday,N05C,0.0
2017,7,276,Wednesday,N05C,0.0
2017,7,276,Thursday,N05C,3.0
2017,7,276,Friday,N05C,0.0
2017,7,276,Saturday,N05C,0.0
2017,7,276,Sunday,N05C,0.0
2017,7,276,Monday,N05C,2.0
2017,7,276,Tuesday,N05C,0.0
2017,7,276,Wednesday,N05C,3.0
2017,7,276,Thursday,N05C,2.0
2017,7,276,Friday,N05C,0.0
2017,7,276,Saturday,N05C,1.0
2017,7,276,Sunday,N05C,0.0
2017,7,276,Monday,N05C,0.0
2017,7,276,Tuesday,N05C,0.0
2017,7,276,Wednesday,N05C,1.0
2017,7,276,Thursday,N05C,0.0
2017,7,276,Friday,N05C,0.0
2017,7,276,Saturday,N05C,0.0
2017,7,276,Sunday,N05C,0.0
2017,7,276,Monday,N05C,0.0
2017,8,276,Tuesday,N05C,0.0
2017,8,276,Wednesday,N05C,0.0
2017,8,276,Thursday,N05C,0.0
2017,8,276,Friday,N05C,2.0
2017,8,276,Saturday,N05C,0.0
2017,8,276,Sunday,N05C,0.0
2017,8,276,Monday,N05C,2.0
2017,8,276,Tuesday,N05C,0.0
2017,8,276,Wednesday,N05C,0.0
2017,8,276,Thursday,N05C,0.0
2017,8,276,Friday,N05C,3.0
2017,8,276,Saturday,N05C,0.0
2017,8,276,Sunday,N05C,0.0
2017,8,276,Monday,N05C,0.0
2017,8,276,Tuesday,N05C,0.0
2017,8,276,Wednesday,N05C,0.0
2017,8,276,Thursday,N05C,0.0
2017,8,276,Friday,N05C,0.0
2017,8,276,Saturday,N05C,0.0
2017,8,276,Sunday,N05C,0.0
2017,8,276,Monday,N05C,0.0
2017,8,276,Tuesday,N05C,0.0
2017,8,276,Wednesday,N05C,0.0
2017,8,276,Thursday,N05C,0.0
2017,8,276,Friday,N05C,0.0
2017,8,276,Saturday,N05C,0.0
2017,8,276,Sunday,N05C,2.0
2017,8,276,Monday,N05C,0.0
2017,8,276,Tuesday,N05C,0.0
2017,8,276,Wednesday,N05C,3.0
2017,8,276,Thursday,N05C,0.0
2017,9,276,Friday,N05C,0.0
2017,9,276,Saturday,N05C,0.0
2017,9,276,Sunday,N05C,0.0
2017,9,276,Monday,N05C,0.0
2017,9,276,Tuesday,N05C,1.0
2017,9,276,Wednesday,N05C,0.0
2017,9,276,Thursday,N05C,0.0
2017,9,276,Friday,N05C,0.0
2017,9,276,Saturday,N05C,0.0
2017,9,276,Sunday,N05C,0.0
2017,9,276,Monday,N05C,0.0
2017,9,276,Tuesday,N05C,1.0
2017,9,276,Wednesday,N05C,0.0
2017,9,276,Thursday,N05C,0.0
2017,9,276,Friday,N05C,1.0
2017,9,276,Saturday,N05C,0.0
2017,9,276,Sunday,N05C,1.0
2017,9,276,Monday,N05C,0.0
2017,9,276,Tuesday,N05C,2.0
2017,9,276,Wednesday,N05C,0.0
2017,9,276,Thursday,N05C,2.0
2017,9,276,Friday,N05C,0.0
2017,9,276,Saturday,N05C,2.0
2017,9,276,Sunday,N05C,1.0
2017,9,276,Monday,N05C,3.0
2017,9,276,Tuesday,N05C,0.0
2017,9,276,Wednesday,N05C,3.0
2017,9,276,Thursday,N05C,0.0
2017,9,276,Friday,N05C,6.0
2017,9,276,Saturday,N05C,0.0
2017,10,276,Sunday,N05C,1.0
2017,10,276,Monday,N05C,1.0
2017,10,276,Tuesday,N05C,3.0
2017,10,276,Wednesday,N05C,0.0
2017,10,276,Thursday,N05C,0.0
2017,10,276,Friday,N05C,0.0
2017,10,276,Saturday,N05C,0.0
2017,10,276,Sunday,N05C,0.0
2017,10,276,Monday,N05C,0.0
2017,10,276,Tuesday,N05C,0.0
2017,10,276,Wednesday,N05C,0.0
2017,10,276,Thursday,N05C,0.0
2017,10,276,Friday,N05C,2.0
2017,10,276,Saturday,N05C,1.0
2017,10,276,Sunday,N05C,0.0
2017,10,276,Monday,N05C,0.0
2017,10,276,Tuesday,N05C,2.0
2017,10,276,Wednesday,N05C,0.0
2017,10,276,Thursday,N05C,0.0
2017,10,276,Friday,N05C,0.0
2017,10,276,Saturday,N05C,3.0
2017,10,276,Sunday,N05C,0.0
2017,10,276,Monday,N05C,0.0
2017,10,276,Tuesday,N05C,0.0
2017,10,276,Wednesday,N05C,0.0
2017,10,276,Thursday,N05C,1.0
2017,10,276,Friday,N05C,1.0
2017,10,276,Saturday,N05C,0.0
2017,10,276,Sunday,N05C,0.0
2017,10,276,Monday,N05C,0.0
2017,10,276,Tuesday,N05C,0.0
2017,11,276,Wednesday,N05C,0.0
2017,11,276,Thursday,N05C,0.0
2017,11,276,Friday,N05C,3.0
2017,11,276,Saturday,N05C,0.0
2017,11,276,Sunday,N05C,0.0
2017,11,276,Monday,N05C,3.0
2017,11,276,Tuesday,N05C,0.0
2017,11,276,Wednesday,N05C,0.0
2017,11,276,Thursday,N05C,0.0
2017,11,276,Friday,N05C,0.0
2017,11,276,Saturday,N05C,0.0
2017,11,276,Sunday,N05C,0.0
2017,11,276,Monday,N05C,0.0
2017,11,276,Tuesday,N05C,0.0
2017,11,276,Wednesday,N05C,3.0
2017,11,276,Thursday,N05C,0.0
2017,11,276,Friday,N05C,0.0
2017,11,276,Saturday,N05C,0.0
2017,11,276,Sunday,N05C,0.0
2017,11,276,Monday,N05C,0.0
2017,11,276,Tuesday,N05C,0.0
2017,11,276,Wednesday,N05C,0.0
2017,11,276,Thursday,N05C,0.0
2017,11,276,Friday,N05C,2.0
2017,11,276,Saturday,N05C,0.0
2017,11,276,Sunday,N05C,1.0
2017,11,276,Monday,N05C,0.0
2017,11,276,Tuesday,N05C,3.0
2017,11,276,Wednesday,N05C,0.0
2017,11,276,Thursday,N05C,0.0
2017,12,276,Friday,N05C,0.0
2017,12,276,Saturday,N05C,0.0
2017,12,276,Sunday,N05C,0.0
2017,12,276,Monday,N05C,0.0
2017,12,276,Tuesday,N05C,0.0
2017,12,276,Wednesday,N05C,0.0
2017,12,276,Thursday,N05C,0.0
2017,12,276,Friday,N05C,1.0
2017,12,276,Saturday,N05C,0.0
2017,12,276,Sunday,N05C,0.0
2017,12,276,Monday,N05C,0.0
2017,12,276,Tuesday,N05C,1.0
2017,12,276,Wednesday,N05C,0.0
2017,12,276,Thursday,N05C,0.0
2017,12,276,Friday,N05C,0.0
2017,12,276,Saturday,N05C,1.0
2017,12,276,Sunday,N05C,0.0
2017,12,276,Monday,N05C,0.0
2017,12,276,Tuesday,N05C,0.0
2017,12,276,Wednesday,N05C,0.0
2017,12,276,Thursday,N05C,0.0
2017,12,276,Friday,N05C,0.0
2017,12,276,Saturday,N05C,0.0
2017,12,276,Sunday,N05C,0.0
2017,12,276,Monday,N05C,0.0
2017,12,276,Tuesday,N05C,0.0
2017,12,276,Wednesday,N05C,0.0
2017,12,276,Thursday,N05C,3.0
2017,12,276,Friday,N05C,0.0
2017,12,276,Saturday,N05C,0.0
2017,12,276,Sunday,N05C,0.0
2018,1,276,Monday,N05C,0.0
2018,1,276,Tuesday,N05C,0.0
2018,1,276,Wednesday,N05C,0.0
2018,1,276,Thursday,N05C,0.0
2018,1,276,Friday,N05C,0.0
2018,1,276,Saturday,N05C,0.0
2018,1,276,Sunday,N05C,0.0
2018,1,276,Monday,N05C,0.0
2018,1,276,Tuesday,N05C,6.0
2018,1,276,Wednesday,N05C,0.0
2018,1,276,Thursday,N05C,0.0
2018,1,276,Friday,N05C,0.0
2018,1,276,Saturday,N05C,0.0
2018,1,276,Sunday,N05C,0.0
2018,1,276,Monday,N05C,0.0
2018,1,276,Tuesday,N05C,0.0
2018,1,276,Wednesday,N05C,2.0
2018,1,276,Thursday,N05C,0.0
2018,1,276,Friday,N05C,0.0
2018,1,276,Saturday,N05C,0.0
2018,1,276,Sunday,N05C,0.0
2018,1,276,Monday,N05C,0.0
2018,1,276,Tuesday,N05C,0.0
2018,1,276,Wednesday,N05C,0.0
2018,1,276,Thursday,N05C,0.0
2018,1,276,Friday,N05C,0.0
2018,1,276,Saturday,N05C,0.0
2018,1,276,Sunday,N05C,0.0
2018,1,276,Monday,N05C,3.0
2018,1,276,Tuesday,N05C,0.0
2018,1,276,Wednesday,N05C,0.0
2018,2,276,Thursday,N05C,0.0
2018,2,276,Friday,N05C,0.0
2018,2,276,Saturday,N05C,0.0
2018,2,276,Sunday,N05C,0.0
2018,2,276,Monday,N05C,0.0
2018,2,276,Tuesday,N05C,0.0
2018,2,276,Wednesday,N05C,0.0
2018,2,276,Thursday,N05C,0.0
2018,2,276,Friday,N05C,0.0
2018,2,276,Saturday,N05C,0.0
2018,2,276,Sunday,N05C,0.0
2018,2,276,Monday,N05C,1.0
2018,2,276,Tuesday,N05C,0.0
2018,2,276,Wednesday,N05C,0.0
2018,2,276,Thursday,N05C,0.0
2018,2,276,Friday,N05C,0.0
2018,2,276,Saturday,N05C,0.0
2018,2,276,Sunday,N05C,0.0
2018,2,276,Monday,N05C,0.0
2018,2,276,Tuesday,N05C,0.0
2018,2,276,Wednesday,N05C,0.0
2018,2,276,Thursday,N05C,0.0
2018,2,276,Friday,N05C,0.0
2018,2,276,Saturday,N05C,0.0
2018,2,276,Sunday,N05C,0.0
2018,2,276,Monday,N05C,0.0
2018,2,276,Tuesday,N05C,9.0
2018,2,276,Wednesday,N05C,2.0
2018,3,276,Thursday,N05C,1.0
2018,3,276,Friday,N05C,3.0
2018,3,276,Saturday,N05C,1.0
2018,3,276,Sunday,N05C,0.0
2018,3,276,Monday,N05C,0.0
2018,3,276,Tuesday,N05C,8.0
2018,3,276,Wednesday,N05C,5.0
2018,3,276,Thursday,N05C,0.0
2018,3,276,Friday,N05C,1.0
2018,3,276,Saturday,N05C,3.0
2018,3,276,Sunday,N05C,0.0
2018,3,276,Monday,N05C,0.0
2018,3,276,Tuesday,N05C,0.0
2018,3,276,Wednesday,N05C,2.0
2018,3,276,Thursday,N05C,0.0
2018,3,276,Friday,N05C,0.0
2018,3,276,Saturday,N05C,0.0
2018,3,276,Sunday,N05C,0.0
2018,3,276,Monday,N05C,2.0
2018,3,276,Tuesday,N05C,0.0
2018,3,276,Wednesday,N05C,0.0
2018,3,276,Thursday,N05C,0.0
2018,3,276,Friday,N05C,0.0
2018,3,276,Saturday,N05C,1.0
2018,3,276,Sunday,N05C,0.0
2018,3,276,Monday,N05C,4.0
2018,3,276,Tuesday,N05C,1.0
2018,3,276,Wednesday,N05C,2.0
2018,3,276,Thursday,N05C,0.0
2018,3,276,Friday,N05C,8.0
2018,3,276,Saturday,N05C,0.0
2018,4,276,Sunday,N05C,1.0
2018,4,276,Monday,N05C,0.0
2018,4,276,Tuesday,N05C,6.0
2018,4,276,Wednesday,N05C,0.0
2018,4,276,Thursday,N05C,1.0
2018,4,276,Friday,N05C,0.0
2018,4,276,Saturday,N05C,0.0
2018,4,276,Sunday,N05C,0.0
2018,4,276,Monday,N05C,0.0
2018,4,276,Tuesday,N05C,3.0
2018,4,276,Wednesday,N05C,0.0
2018,4,276,Thursday,N05C,0.0
2018,4,276,Friday,N05C,0.0
2018,4,276,Saturday,N05C,0.0
2018,4,276,Sunday,N05C,0.0
2018,4,276,Monday,N05C,0.0
2018,4,276,Tuesday,N05C,0.0
2018,4,276,Wednesday,N05C,0.0
2018,4,276,Thursday,N05C,0.0
2018,4,276,Friday,N05C,0.0
2018,4,276,Saturday,N05C,0.0
2018,4,276,Sunday,N05C,0.0
2018,4,276,Monday,N05C,0.0
2018,4,276,Tuesday,N05C,0.0
2018,4,276,Wednesday,N05C,2.0
2018,4,276,Thursday,N05C,0.0
2018,4,276,Friday,N05C,0.0
2018,4,276,Saturday,N05C,1.0
2018,4,276,Sunday,N05C,0.0
2018,4,276,Monday,N05C,0.0
2018,5,276,Tuesday,N05C,0.0
2018,5,276,Wednesday,N05C,0.0
2018,5,276,Thursday,N05C,0.0
2018,5,276,Friday,N05C,0.0
2018,5,276,Saturday,N05C,0.0
2018,5,276,Sunday,N05C,0.0
2018,5,276,Monday,N05C,0.0
2018,5,276,Tuesday,N05C,2.0
2018,5,276,Wednesday,N05C,2.0
2018,5,276,Thursday,N05C,0.0
2018,5,276,Friday,N05C,0.0
2018,5,276,Saturday,N05C,0.0
2018,5,276,Sunday,N05C,0.0
2018,5,276,Monday,N05C,1.0
2018,5,276,Tuesday,N05C,0.0
2018,5,276,Wednesday,N05C,0.0
2018,5,276,Thursday,N05C,0.0
2018,5,276,Friday,N05C,0.0
2018,5,276,Saturday,N05C,5.0
2018,5,276,Sunday,N05C,1.0
2018,5,276,Monday,N05C,0.0
2018,5,276,Tuesday,N05C,0.0
2018,5,276,Wednesday,N05C,0.0
2018,5,276,Thursday,N05C,1.0
2018,5,276,Friday,N05C,0.0
2018,5,276,Saturday,N05C,0.0
2018,5,276,Sunday,N05C,1.0
2018,5,276,Monday,N05C,0.0
2018,5,276,Tuesday,N05C,0.0
2018,5,276,Wednesday,N05C,0.0
2018,5,276,Thursday,N05C,0.0
2018,6,276,Friday,N05C,0.0
2018,6,276,Saturday,N05C,3.0
2018,6,276,Sunday,N05C,1.0
2018,6,276,Monday,N05C,0.0
2018,6,276,Tuesday,N05C,2.0
2018,6,276,Wednesday,N05C,3.0
2018,6,276,Thursday,N05C,1.0
2018,6,276,Friday,N05C,0.0
2018,6,276,Saturday,N05C,0.0
2018,6,276,Sunday,N05C,0.0
2018,6,276,Monday,N05C,0.0
2018,6,276,Tuesday,N05C,0.0
2018,6,276,Wednesday,N05C,0.0
2018,6,276,Thursday,N05C,0.0
2018,6,276,Friday,N05C,0.0
2018,6,276,Saturday,N05C,0.0
2018,6,276,Sunday,N05C,0.0
2018,6,276,Monday,N05C,0.0
2018,6,276,Tuesday,N05C,0.0
2018,6,276,Wednesday,N05C,3.0
2018,6,276,Thursday,N05C,0.0
2018,6,276,Friday,N05C,0.0
2018,6,276,Saturday,N05C,0.0
2018,6,276,Sunday,N05C,0.0
2018,6,276,Monday,N05C,3.0
2018,6,276,Tuesday,N05C,0.0
2018,6,276,Wednesday,N05C,0.0
2018,6,276,Thursday,N05C,0.0
2018,6,276,Friday,N05C,0.0
2018,6,276,Saturday,N05C,2.0
2018,7,276,Sunday,N05C,0.0
2018,7,276,Monday,N05C,0.0
2018,7,276,Tuesday,N05C,0.0
2018,7,276,Wednesday,N05C,0.0
2018,7,276,Thursday,N05C,3.0
2018,7,276,Friday,N05C,0.0
2018,7,276,Saturday,N05C,0.0
2018,7,276,Sunday,N05C,0.0
2018,7,276,Monday,N05C,3.0
2018,7,276,Tuesday,N05C,2.0
2018,7,276,Wednesday,N05C,0.0
2018,7,276,Thursday,N05C,4.0
2018,7,276,Friday,N05C,0.0
2018,7,276,Saturday,N05C,0.0
2018,7,276,Sunday,N05C,0.0
2018,7,276,Monday,N05C,0.0
2018,7,276,Tuesday,N05C,0.0
2018,7,276,Wednesday,N05C,0.0
2018,7,276,Thursday,N05C,1.0
2018,7,276,Friday,N05C,1.0
2018,7,276,Saturday,N05C,0.0
2018,7,276,Sunday,N05C,0.0
2018,7,276,Monday,N05C,1.0
2018,7,276,Tuesday,N05C,1.0
2018,7,276,Wednesday,N05C,0.0
2018,7,276,Thursday,N05C,0.0
2018,7,276,Friday,N05C,0.0
2018,7,276,Saturday,N05C,0.0
2018,7,276,Sunday,N05C,1.0
2018,7,276,Monday,N05C,2.0
2018,7,276,Tuesday,N05C,0.0
2018,8,276,Wednesday,N05C,1.0
2018,8,276,Thursday,N05C,0.0
2018,8,276,Friday,N05C,0.0
2018,8,276,Saturday,N05C,3.0
2018,8,276,Sunday,N05C,2.0
2018,8,276,Monday,N05C,0.0
2018,8,276,Tuesday,N05C,1.0
2018,8,276,Wednesday,N05C,0.0
2018,8,276,Thursday,N05C,0.0
2018,8,276,Friday,N05C,0.0
2018,8,276,Saturday,N05C,1.0
2018,8,276,Sunday,N05C,0.0
2018,8,276,Monday,N05C,0.0
2018,8,276,Tuesday,N05C,0.0
2018,8,276,Wednesday,N05C,2.0
2018,8,276,Thursday,N05C,3.0
2018,8,276,Friday,N05C,1.0
2018,8,276,Saturday,N05C,1.0
2018,8,276,Sunday,N05C,0.0
2018,8,276,Monday,N05C,0.0
2018,8,276,Tuesday,N05C,1.0
2018,8,276,Wednesday,N05C,1.0
2018,8,276,Thursday,N05C,0.0
2018,8,276,Friday,N05C,0.0
2018,8,276,Saturday,N05C,0.0
2018,8,276,Sunday,N05C,0.0
2018,8,276,Monday,N05C,0.0
2018,8,276,Tuesday,N05C,1.0
2018,8,276,Wednesday,N05C,1.0
2018,8,276,Thursday,N05C,0.0
2018,8,276,Friday,N05C,1.0
2018,9,276,Saturday,N05C,1.0
2018,9,276,Sunday,N05C,0.0
2018,9,276,Monday,N05C,0.0
2018,9,276,Tuesday,N05C,0.0
2018,9,276,Wednesday,N05C,0.0
2018,9,276,Thursday,N05C,0.0
2018,9,276,Friday,N05C,0.0
2018,9,276,Saturday,N05C,0.0
2018,9,276,Sunday,N05C,0.0
2018,9,276,Monday,N05C,3.0
2018,9,276,Tuesday,N05C,0.0
2018,9,276,Wednesday,N05C,0.0
2018,9,276,Thursday,N05C,2.0
2018,9,276,Friday,N05C,0.0
2018,9,276,Saturday,N05C,0.0
2018,9,276,Sunday,N05C,1.0
2018,9,276,Monday,N05C,1.0
2018,9,276,Tuesday,N05C,0.0
2018,9,276,Wednesday,N05C,0.0
2018,9,276,Thursday,N05C,1.0
2018,9,276,Friday,N05C,0.0
2018,9,276,Saturday,N05C,1.0
2018,9,276,Sunday,N05C,0.0
2018,9,276,Monday,N05C,0.0
2018,9,276,Tuesday,N05C,0.0
2018,9,276,Wednesday,N05C,1.0
2018,9,276,Thursday,N05C,0.0
2018,9,276,Friday,N05C,0.0
2018,9,276,Saturday,N05C,0.0
2018,9,276,Sunday,N05C,1.0
2018,10,276,Monday,N05C,0.0
2018,10,276,Tuesday,N05C,0.0
2018,10,276,Wednesday,N05C,2.0
2018,10,276,Thursday,N05C,1.0
2018,10,276,Friday,N05C,0.0
2018,10,276,Saturday,N05C,0.0
2018,10,276,Sunday,N05C,0.0
2018,10,276,Monday,N05C,5.0
2018,10,276,Tuesday,N05C,0.0
2018,10,276,Wednesday,N05C,0.0
2018,10,276,Thursday,N05C,0.0
2018,10,276,Friday,N05C,0.0
2018,10,276,Saturday,N05C,0.0
2018,10,276,Sunday,N05C,2.0
2018,10,276,Monday,N05C,0.0
2018,10,276,Tuesday,N05C,3.0
2018,10,276,Wednesday,N05C,0.0
2018,10,276,Thursday,N05C,1.0
2018,10,276,Friday,N05C,2.0
2018,10,276,Saturday,N05C,0.0
2018,10,276,Sunday,N05C,3.0
2018,10,276,Monday,N05C,0.0
2018,10,276,Tuesday,N05C,1.0
2018,10,276,Wednesday,N05C,0.0
2018,10,276,Thursday,N05C,0.0
2018,10,276,Friday,N05C,1.0
2018,10,276,Saturday,N05C,1.0
2018,10,276,Sunday,N05C,3.0
2018,10,276,Monday,N05C,0.0
2018,10,276,Tuesday,N05C,0.0
2018,10,276,Wednesday,N05C,0.0
2018,11,276,Thursday,N05C,3.0
2018,11,276,Friday,N05C,0.0
2018,11,276,Saturday,N05C,0.0
2018,11,276,Sunday,N05C,0.0
2018,11,276,Monday,N05C,0.0
2018,11,276,Tuesday,N05C,0.0
2018,11,276,Wednesday,N05C,3.0
2018,11,276,Thursday,N05C,0.0
2018,11,276,Friday,N05C,1.0
2018,11,276,Saturday,N05C,1.0
2018,11,276,Sunday,N05C,0.0
2018,11,276,Monday,N05C,2.0
2018,11,276,Tuesday,N05C,0.0
2018,11,276,Wednesday,N05C,0.0
2018,11,276,Thursday,N05C,2.0
2018,11,276,Friday,N05C,0.0
2018,11,276,Saturday,N05C,0.0
2018,11,276,Sunday,N05C,1.0
2018,11,276,Monday,N05C,3.0
2018,11,276,Tuesday,N05C,1.0
2018,11,276,Wednesday,N05C,0.0
2018,11,276,Thursday,N05C,0.0
2018,11,276,Friday,N05C,1.0
2018,11,276,Saturday,N05C,0.0
2018,11,276,Sunday,N05C,1.0
2018,11,276,Monday,N05C,1.0
2018,11,276,Tuesday,N05C,0.0
2018,11,276,Wednesday,N05C,2.0
2018,11,276,Thursday,N05C,0.0
2018,11,276,Friday,N05C,0.0
2018,12,276,Saturday,N05C,3.0
2018,12,276,Sunday,N05C,0.0
2018,12,276,Monday,N05C,0.0
2018,12,276,Tuesday,N05C,0.0
2018,12,276,Wednesday,N05C,0.0
2018,12,276,Thursday,N05C,0.0
2018,12,276,Friday,N05C,0.0
2018,12,276,Saturday,N05C,0.0
2018,12,276,Sunday,N05C,0.0
2018,12,276,Monday,N05C,1.0
2018,12,276,Tuesday,N05C,3.0
2018,12,276,Wednesday,N05C,0.0
2018,12,276,Thursday,N05C,0.0
2018,12,276,Friday,N05C,1.0
2018,12,276,Saturday,N05C,0.0
2018,12,276,Sunday,N05C,0.0
2018,12,276,Monday,N05C,1.0
2018,12,276,Tuesday,N05C,3.0
2018,12,276,Wednesday,N05C,0.0
2018,12,276,Thursday,N05C,3.0
2018,12,276,Friday,N05C,1.0
2018,12,276,Saturday,N05C,1.0
2018,12,276,Sunday,N05C,0.0
2018,12,276,Monday,N05C,0.0
2018,12,276,Tuesday,N05C,3.0
2018,12,276,Wednesday,N05C,1.0
2018,12,276,Thursday,N05C,0.0
2018,12,276,Friday,N05C,6.0
2018,12,276,Saturday,N05C,0.0
2018,12,276,Sunday,N05C,0.0
2018,12,276,Monday,N05C,0.0
2019,1,276,Tuesday,N05C,0.0
2019,1,276,Wednesday,N05C,0.0
2019,1,276,Thursday,N05C,0.0
2019,1,276,Friday,N05C,0.0
2019,1,276,Saturday,N05C,0.0
2019,1,276,Sunday,N05C,2.0
2019,1,276,Monday,N05C,0.0
2019,1,276,Tuesday,N05C,0.0
2019,1,276,Wednesday,N05C,3.0
2019,1,276,Thursday,N05C,2.0
2019,1,276,Friday,N05C,0.0
2019,1,276,Saturday,N05C,0.0
2019,1,276,Sunday,N05C,1.0
2019,1,276,Monday,N05C,0.0
2019,1,276,Tuesday,N05C,0.0
2019,1,276,Wednesday,N05C,0.0
2019,1,276,Thursday,N05C,3.0
2019,1,276,Friday,N05C,0.0
2019,1,276,Saturday,N05C,0.0
2019,1,276,Sunday,N05C,0.0
2019,1,276,Monday,N05C,0.0
2019,1,276,Tuesday,N05C,1.0
2019,1,276,Wednesday,N05C,0.0
2019,1,276,Thursday,N05C,4.0
2019,1,276,Friday,N05C,2.0
2019,1,276,Saturday,N05C,1.0
2019,1,276,Sunday,N05C,1.0
2019,1,276,Monday,N05C,0.0
2019,1,276,Tuesday,N05C,2.0
2019,1,276,Wednesday,N05C,0.0
2019,1,276,Thursday,N05C,1.0
2019,2,276,Friday,N05C,0.0
2019,2,276,Saturday,N05C,1.0
2019,2,276,Sunday,N05C,1.0
2019,2,276,Monday,N05C,1.0
2019,2,276,Tuesday,N05C,0.0
2019,2,276,Wednesday,N05C,0.0
2019,2,276,Thursday,N05C,0.0
2019,2,276,Friday,N05C,3.0
2019,2,276,Saturday,N05C,0.0
2019,2,276,Sunday,N05C,0.0
2019,2,276,Monday,N05C,0.0
